id,start_time,end_time,meters,service,calories,climb
cd667ef5-2146-11ea-a48e-06fe85f8df16,2019-11-19-22:16:47,2019-11-19-22:35:59,3900.9,strava,0,0
a445d319-2095-11ea-b318-06fe85f8df16,2019-11-19-13:48:02,2019-11-19-14:02:37,3594.1,strava,0,0
e3559ba0-200e-11ea-ae7f-06fe85f8df16,2019-11-18-22:36:31,2019-11-18-22:55:54,4164.8,strava,0,0
ab9d6e06-1f3d-11ea-999e-06fe85f8df16,2019-11-18-12:42:50,2019-11-18-13:00:10,4586.8,strava,0,0
90176bc7-1dc8-11ea-b034-06fe85f8df16,2019-11-15-23:19:18,2019-11-15-23:36:46,4014.8,strava,0,0
21bdbcc6-1d36-11ea-a714-06fe85f8df16,2019-11-15-18:13:01,2019-11-15-18:24:09,3681.5,strava,0,0
a2853ca3-1cf0-11ea-8f4f-06fe85f8df16,2019-11-14-23:08:01,2019-11-14-23:23:15,3961.6,strava,0,0
b558257d-1c65-11ea-8b69-06fe85f8df16,2019-11-14-18:17:50,2019-11-14-19:10:43,7702.7,strava,0,0
2c2f5f4e-1b59-11ea-b326-06fe85f8df16,2019-11-14-16:30:10,2019-11-14-17:26:11,7497.6,strava,0,0
d43da539-1ad3-11ea-b264-06fe85f8df16,2019-11-14-14:18:30,2019-11-14-16:22:06,4320,strava,0,0
75dff43b-1a90-11ea-9578-06fe85f8df16,2019-11-14-00:04:42,2019-11-14-00:18:39,3815.5,strava,0,0
9e388420-1a8e-11ea-87e5-06fe85f8df16,2019-11-13-14:44:42,2019-11-13-14:53:08,2420.7,strava,0,0
7561e1d1-19fa-11ea-9563-06fe85f8df16,2019-11-12-22:05:10,2019-11-12-22:36:42,4247.5,strava,0,0
c88031c1-1842-11ea-aa12-06fe85f8df16,2019-11-12-13:40:40,2019-11-12-13:53:49,3641.4,strava,0,0
daf24808-1617-11ea-8260-06fe85f8df16,2019-11-08-22:12:11,2019-11-08-22:33:29,4056.7,strava,0,0
f15ca464-1165-11ea-ad91-06fe85f8df16,2019-11-08-14:10:55,2019-11-08-14:22:30,3622.6,strava,0,0
f15cd67a-1165-11ea-ad92-06fe85f8df16,2019-11-07-15:05:44,2019-11-07-15:17:30,3668,strava,0,0
4f8e893e-1124-11ea-8334-06fe85f8df16,2019-11-06-23:12:55,2019-11-06-23:31:33,4127.8,strava,0,0
1440c232-1069-11ea-b031-06fe85f8df16,2019-11-06-18:43:07,2019-11-06-18:55:32,3645.5,strava,0,0
c6c2b795-0fd7-11ea-a8d1-06fe85f8df16,2019-11-05-22:11:46,2019-11-05-22:31:17,4095.4,strava,0,0
99e7e1b7-0f8d-11ea-aa74-06fe85f8df16,2019-11-05-15:16:25,2019-11-05-15:27:57,2238.7,strava,0,0
9bee9da4-0d31-11ea-be83-06fe85f8df16,2019-11-04-22:13:03,2019-11-04-22:30:48,3961.1,strava,0,0
25261940-0cbe-11ea-a818-06fe85f8df16,2019-11-04-14:19:31,2019-11-04-14:31:42,3597.5,strava,0,0
1842b839-0caf-11ea-8af0-06fe85f8df16,2019-11-01-22:15:51,2019-11-02-01:55:17,4546.7,strava,0,0
30609580-0c66-11ea-ae55-06fe85f8df16,2019-11-01-13:42:40,2019-11-01-13:56:21,3863.3,strava,0,0
6ab2eb82-0c3a-11ea-be9a-06fe85f8df16,2019-10-31-21:00:47,2019-10-31-21:17:12,3937.5,strava,0,0
47794cce-0bed-11ea-a013-06fe85f8df16,2019-10-31-13:23:22,2019-10-31-13:37:34,3653.2,strava,0,0
383ea053-0b04-11ea-8a1f-06fe85f8df16,2019-10-30-21:10:09,2019-10-30-21:26:07,4115.6,strava,0,0
abec1bef-0a56-11ea-814f-06fe85f8df16,2019-10-30-13:33:38,2019-10-30-13:47:03,3709.4,strava,0,0
64a895bf-0a03-11ea-b4d7-06fe85f8df16,2019-10-29-21:06:43,2019-10-29-21:21:05,3896.1,strava,0,0
a63549d8-098f-11ea-a1a2-06fe85f8df16,2019-10-29-13:08:06,2019-10-29-13:31:08,4706.8,strava,0,0
311c8036-07d5-11ea-99c4-06fe85f8df16,2019-10-28-23:08:06,2019-10-28-23:19:04,2127.1,strava,0,0
be7b68ba-0765-11ea-8838-06fe85f8df16,2019-10-28-13:14:18,2019-10-28-13:27:33,3884.4,strava,0,0
082571a3-06fc-11ea-9889-06fe85f8df16,2019-10-25-22:07:26,2019-10-25-22:22:14,3924.7,strava,0,0
10df31b6-06ed-11ea-a401-06fe85f8df16,2019-10-25-13:35:24,2019-10-25-13:46:17,3678,strava,0,0
d125d836-064f-11ea-931a-06fe85f8df16,2019-10-24-21:56:10,2019-10-24-22:06:00,2460.7,strava,0,0
f1a51ab9-059c-11ea-8d02-06fe85f8df16,2019-10-24-13:49:43,2019-10-24-14:01:48,3717.3,strava,0,0
1eb4a6e0-0569-11ea-8ca8-06fe85f8df16,2019-10-23-21:39:27,2019-10-23-21:54:31,3864.8,strava,0,0
1eff0221-0569-11ea-8cdd-06fe85f8df16,2019-10-23-14:19:50,2019-10-23-14:28:01,2457.2,strava,0,0
1eff40e1-0569-11ea-8cde-06fe85f8df16,2019-10-22-21:07:05,2019-10-22-21:24:43,4002.9,strava,0,0
1effa0a5-0569-11ea-8cdf-06fe85f8df16,2019-10-22-16:18:58,2019-10-22-16:46:04,7106,strava,0,0
1efff5df-0569-11ea-8ce0-06fe85f8df16,2019-10-22-15:04:22,2019-10-22-15:22:00,4896.1,strava,0,0
1f003752-0569-11ea-8ce1-06fe85f8df16,2019-10-21-21:15:04,2019-10-21-21:27:15,3867.3,strava,0,0
1f0070cf-0569-11ea-8ce2-06fe85f8df16,2019-10-21-13:10:11,2019-10-21-13:24:27,3989.8,strava,0,0
1f012341-0569-11ea-8ce4-06fe85f8df16,2019-10-19-17:28:15,2019-10-19-17:41:05,3475.6,strava,0,0
1f01f7b3-0569-11ea-8ce5-06fe85f8df16,2019-10-19-14:43:41,2019-10-19-14:56:23,3846.6,strava,0,0
1f022d14-0569-11ea-8ce6-06fe85f8df16,2019-10-17-21:33:38,2019-10-17-21:56:02,4263.6,strava,0,0
1f02999d-0569-11ea-8ce7-06fe85f8df16,2019-10-17-14:26:45,2019-10-17-14:38:17,3676.2,strava,0,0
1f02f23b-0569-11ea-8ce8-06fe85f8df16,2019-10-16-21:45:42,2019-10-16-22:05:00,4980.6,strava,0,0
1f031c43-0569-11ea-8ce9-06fe85f8df16,2019-10-16-14:10:17,2019-10-16-14:18:54,2339.4,strava,0,0
1f03ddcc-0569-11ea-8ceb-06fe85f8df16,2019-10-15-21:01:55,2019-10-15-21:17:48,4178.1,strava,0,0
1f041c42-0569-11ea-8cec-06fe85f8df16,2019-10-15-12:47:41,2019-10-15-13:23:51,3755,strava,0,0
1f0450fb-0569-11ea-8ced-06fe85f8df16,2019-10-13-21:57:26,2019-10-13-22:09:08,2854.7,strava,0,0
1f0481e2-0569-11ea-8cee-06fe85f8df16,2019-10-13-21:20:08,2019-10-13-21:27:43,2785,strava,0,0
1f0534d8-0569-11ea-8cf0-06fe85f8df16,2019-10-08-21:32:29,2019-10-08-21:47:42,4053.7,strava,0,0
1f058027-0569-11ea-8cf1-06fe85f8df16,2019-10-08-14:48:26,2019-10-08-15:06:31,6222,strava,0,0
1f05c0bc-0569-11ea-8cf2-06fe85f8df16,2019-10-08-12:06:26,2019-10-08-12:23:56,4874.1,strava,0,0
1f060012-0569-11ea-8cf3-06fe85f8df16,2019-10-07-22:05:19,2019-10-07-22:18:33,3993.8,strava,0,0
1f062fdd-0569-11ea-8cf4-06fe85f8df16,2019-10-07-13:18:40,2019-10-07-13:34:34,3669,strava,0,0
1f0677b5-0569-11ea-8cf5-06fe85f8df16,2019-10-06-19:41:11,2019-10-06-21:04:15,5115.7,strava,0,0
1f06b943-0569-11ea-8cf6-06fe85f8df16,2019-10-06-15:50:22,2019-10-06-16:03:58,3569.4,strava,0,0
1f0703c4-0569-11ea-8cf7-06fe85f8df16,2019-10-05-18:54:52,2019-10-05-19:07:10,3552.5,strava,0,0
1f56f378-0569-11ea-8cfd-06fe85f8df16,2019-10-05-15:59:24,2019-10-05-16:10:06,3471.8,strava,0,0
1f57387f-0569-11ea-8cfe-06fe85f8df16,2019-10-04-21:07:20,2019-10-04-21:32:52,4284.4,strava,0,0
1f576d4e-0569-11ea-8cff-06fe85f8df16,2019-10-04-13:18:38,2019-10-04-13:30:36,3613.2,strava,0,0
1f579cca-0569-11ea-8d00-06fe85f8df16,2019-10-03-21:13:24,2019-10-03-21:30:30,4025,strava,0,0
1f588f49-0569-11ea-8d02-06fe85f8df16,2019-09-30-16:29:12,2019-09-30-17:06:46,8521.2,strava,0,0
1f58feab-0569-11ea-8d03-06fe85f8df16,2019-09-30-14:10:26,2019-09-30-14:28:12,4862.4,strava,0,0
1f59f5cc-0569-11ea-8d05-06fe85f8df16,2019-09-28-20:06:19,2019-09-28-20:24:24,3584.1,strava,0,0
1f5a356b-0569-11ea-8d06-06fe85f8df16,2019-09-28-16:47:35,2019-09-28-17:03:20,3544.6,strava,0,0
1f5a591f-0569-11ea-8d07-06fe85f8df16,2019-09-27-23:37:55,2019-09-27-23:42:56,1439.9,strava,0,0
1f5a8fe0-0569-11ea-8d08-06fe85f8df16,2019-09-27-14:02:24,2019-09-27-14:13:43,3575.2,strava,0,0
1f5b75cc-0569-11ea-8d09-06fe85f8df16,2019-09-27-01:28:36,2019-09-27-01:59:44,10226.2,strava,0,0
1f5c3214-0569-11ea-8d0a-06fe85f8df16,2019-09-26-19:34:59,2019-09-26-20:17:04,7659.3,strava,0,0
1f5c7f91-0569-11ea-8d0b-06fe85f8df16,2019-09-26-15:15:16,2019-09-26-15:27:31,3602.1,strava,0,0
1f5ce37a-0569-11ea-8d0c-06fe85f8df16,2019-09-25-21:53:37,2019-09-25-22:05:37,3973,strava,0,0
1f5d2aae-0569-11ea-8d0d-06fe85f8df16,2019-09-25-12:35:33,2019-09-25-12:47:50,3579,strava,0,0
1f5da263-0569-11ea-8d0e-06fe85f8df16,2019-09-24-22:35:18,2019-09-24-23:27:04,5674.1,strava,0,0
1f5de881-0569-11ea-8d0f-06fe85f8df16,2019-09-24-13:15:21,2019-09-24-13:26:55,3573.6,strava,0,0
1f5e3337-0569-11ea-8d10-06fe85f8df16,2019-09-23-22:47:13,2019-09-23-23:03:17,4372.4,strava,0,0
1f5e8269-0569-11ea-8d11-06fe85f8df16,2019-09-23-12:43:15,2019-09-23-12:55:10,3601,strava,0,0
1f5ec405-0569-11ea-8d12-06fe85f8df16,2019-09-22-18:14:45,2019-09-22-18:27:35,3544.4,strava,0,0
1f5f0b7e-0569-11ea-8d13-06fe85f8df16,2019-09-22-15:36:43,2019-09-22-15:51:23,3550.2,strava,0,0
1f5f3c32-0569-11ea-8d14-06fe85f8df16,2019-09-22-12:51:22,2019-09-22-13:02:20,2127.9,strava,0,0
1f5fec21-0569-11ea-8d15-06fe85f8df16,2019-09-21-21:10:29,2019-09-21-22:03:09,9141.5,strava,0,0
1f60a598-0569-11ea-8d16-06fe85f8df16,2019-09-21-17:35:39,2019-09-21-18:27:44,9167.2,strava,0,0
1f61241e-0569-11ea-8d17-06fe85f8df16,2019-09-20-21:37:19,2019-09-20-21:49:31,3968.8,strava,0,0
1f61b8a5-0569-11ea-8d18-06fe85f8df16,2019-09-20-18:40:51,2019-09-20-18:58:50,4463.9,strava,0,0
1fb28e81-0569-11ea-8d19-06fe85f8df16,2019-09-20-13:41:43,2019-09-20-14:31:47,8046.4,strava,0,0
1fb397be-0569-11ea-8d1b-06fe85f8df16,2019-09-19-21:29:01,2019-09-19-21:43:19,3791.8,strava,0,0
1fb3c3ed-0569-11ea-8d1c-06fe85f8df16,2019-09-19-13:31:11,2019-09-19-13:42:22,3623.9,strava,0,0
1fb3fae2-0569-11ea-8d1d-06fe85f8df16,2019-09-18-21:31:18,2019-09-18-22:10:42,4281.9,strava,0,0
1fb41f9b-0569-11ea-8d1e-06fe85f8df16,2019-09-18-14:18:09,2019-09-18-14:26:34,2475.2,strava,0,0
1fb459d3-0569-11ea-8d1f-06fe85f8df16,2019-09-17-21:17:03,2019-09-17-21:36:04,4357.7,strava,0,0
1fb48fa6-0569-11ea-8d20-06fe85f8df16,2019-09-17-13:21:22,2019-09-17-13:35:28,3707.7,strava,0,0
1fb5795d-0569-11ea-8d22-06fe85f8df16,2019-09-16-21:12:17,2019-09-16-21:24:41,3961.8,strava,0,0
1fb5c236-0569-11ea-8d23-06fe85f8df16,2019-09-16-13:17:00,2019-09-16-13:27:35,3711,strava,0,0
1fb69e7c-0569-11ea-8d25-06fe85f8df16,2019-09-13-21:14:43,2019-09-13-21:27:27,3962.3,strava,0,0
1fb6d7e7-0569-11ea-8d26-06fe85f8df16,2019-09-13-13:34:11,2019-09-13-13:46:50,3548.7,strava,0,0
1fb71b8a-0569-11ea-8d27-06fe85f8df16,2019-09-12-21:19:20,2019-09-12-21:33:12,3923.8,strava,0,0
1fb74ec7-0569-11ea-8d28-06fe85f8df16,2019-09-12-13:12:05,2019-09-12-13:23:53,3582.1,strava,0,0
1fb786cc-0569-11ea-8d29-06fe85f8df16,2019-09-11-22:26:14,2019-09-11-22:37:44,2951.1,strava,0,0
1fb7cde3-0569-11ea-8d2a-06fe85f8df16,2019-09-11-21:45:03,2019-09-11-22:02:33,3106.2,strava,0,0
1fb80aa6-0569-11ea-8d2b-06fe85f8df16,2019-09-11-12:49:14,2019-09-11-13:03:12,3702.8,strava,0,0
1fb8b693-0569-11ea-8d2d-06fe85f8df16,2019-09-10-20:20:55,2019-09-10-20:38:34,4333.3,strava,0,0
1fb8f0ea-0569-11ea-8d2e-06fe85f8df16,2019-09-10-12:48:26,2019-09-10-13:00:19,3569.7,strava,0,0
1fb92461-0569-11ea-8d2f-06fe85f8df16,2019-09-10-00:20:54,2019-09-10-00:20:54,2639.4,strava,0,0
1fb967c9-0569-11ea-8d30-06fe85f8df16,2019-09-09-11:44:31,2019-09-09-11:58:45,3604.8,strava,0,0
1fba0319-0569-11ea-8d32-06fe85f8df16,2019-09-06-21:05:42,2019-09-06-21:47:19,4963.6,strava,0,0
1fba42ab-0569-11ea-8d33-06fe85f8df16,2019-09-06-13:14:30,2019-09-06-13:26:36,3679.3,strava,0,0
1fba8faa-0569-11ea-8d34-06fe85f8df16,2019-09-05-21:43:08,2019-09-05-22:03:12,4687,strava,0,0
1fbaca22-0569-11ea-8d35-06fe85f8df16,2019-09-05-14:20:29,2019-09-05-14:36:15,4418.2,strava,0,0
2010198b-0569-11ea-8d36-06fe85f8df16,2019-09-04-22:31:21,2019-09-04-22:44:38,4427.5,strava,0,0
20107345-0569-11ea-8d37-06fe85f8df16,2019-09-04-13:40:30,2019-09-04-13:47:58,2375.9,strava,0,0
2011a32f-0569-11ea-8d38-06fe85f8df16,2019-09-04-12:32:37,2019-09-04-12:42:28,2540.3,strava,0,0
20147efc-0569-11ea-8d3a-06fe85f8df16,2019-09-03-15:53:55,2019-09-03-16:06:21,3903,strava,0,0
20157a56-0569-11ea-8d3b-06fe85f8df16,2019-09-03-13:00:08,2019-09-03-13:11:31,3576.8,strava,0,0
2016d465-0569-11ea-8d3e-06fe85f8df16,2019-09-02-17:07:51,2019-09-02-17:40:54,4626,strava,0,0
20175872-0569-11ea-8d3f-06fe85f8df16,2019-08-30-22:02:33,2019-08-30-22:13:52,3896.9,strava,0,0
201843f3-0569-11ea-8d40-06fe85f8df16,2019-08-30-13:29:28,2019-08-30-13:41:02,3661.1,strava,0,0
2018ffd7-0569-11ea-8d42-06fe85f8df16,2019-08-29-21:10:21,2019-08-29-21:27:14,4519.7,strava,0,0
20196014-0569-11ea-8d43-06fe85f8df16,2019-08-29-13:09:58,2019-08-29-13:21:18,3681.4,strava,0,0
201989a7-0569-11ea-8d44-06fe85f8df16,2019-08-28-21:08:10,2019-08-28-21:12:47,1479.4,strava,0,0
2019c37c-0569-11ea-8d45-06fe85f8df16,2019-08-28-13:35:43,2019-08-28-13:46:35,3541.5,strava,0,0
201aab14-0569-11ea-8d47-06fe85f8df16,2019-08-27-21:19:24,2019-08-27-21:32:38,3886.4,strava,0,0
201af4c6-0569-11ea-8d48-06fe85f8df16,2019-08-27-13:19:40,2019-08-27-13:31:03,3697.7,strava,0,0
201b3b24-0569-11ea-8d49-06fe85f8df16,2019-08-26-21:18:23,2019-08-26-21:29:55,3744.4,strava,0,0
201b76d2-0569-11ea-8d4a-06fe85f8df16,2019-08-26-13:20:47,2019-08-26-13:29:58,3545.2,strava,0,0
201c2ba7-0569-11ea-8d4c-06fe85f8df16,2019-08-23-21:15:23,2019-08-23-21:28:07,3880.1,strava,0,0
201c7440-0569-11ea-8d4d-06fe85f8df16,2019-08-23-13:34:08,2019-08-23-13:46:00,3674.5,strava,0,0
201cca60-0569-11ea-8d4e-06fe85f8df16,2019-08-22-21:10:33,2019-08-22-21:24:11,3976.9,strava,0,0
201d1567-0569-11ea-8d4f-06fe85f8df16,2019-08-22-13:13:47,2019-08-22-13:26:02,3616,strava,0,0
201d69aa-0569-11ea-8d51-06fe85f8df16,2019-08-21-21:13:45,2019-08-21-21:27:01,3916.7,strava,0,0
201db7a0-0569-11ea-8d52-06fe85f8df16,2019-08-21-12:39:28,2019-08-21-12:56:00,3726.8,strava,0,0
2064aef9-0569-11ea-8d55-06fe85f8df16,2019-08-20-21:32:56,2019-08-20-21:44:54,3732.6,strava,0,0
20651562-0569-11ea-8d56-06fe85f8df16,2019-08-20-13:12:23,2019-08-20-13:23:27,3590.8,strava,0,0
20658f29-0569-11ea-8d57-06fe85f8df16,2019-08-19-20:23:50,2019-08-19-20:35:05,3553,strava,0,0
2065d447-0569-11ea-8d58-06fe85f8df16,2019-08-19-13:13:56,2019-08-19-13:25:20,3562.8,strava,0,0
20667296-0569-11ea-8d5a-06fe85f8df16,2019-08-17-13:50:49,2019-08-17-14:02:54,4033.8,strava,0,0
2067455d-0569-11ea-8d5c-06fe85f8df16,2019-08-17-12:12:11,2019-08-17-12:22:18,3384.5,strava,0,0
206775fd-0569-11ea-8d5d-06fe85f8df16,2019-08-16-20:45:05,2019-08-16-20:52:25,1675.4,strava,0,0
2067b914-0569-11ea-8d5e-06fe85f8df16,2019-08-16-14:03:02,2019-08-16-14:14:13,3684.1,strava,0,0
2068097a-0569-11ea-8d5f-06fe85f8df16,2019-08-15-21:33:42,2019-08-15-21:45:31,3896.6,strava,0,0
2068484a-0569-11ea-8d60-06fe85f8df16,2019-08-15-13:27:01,2019-08-15-13:37:58,3600,strava,0,0
206908a0-0569-11ea-8d62-06fe85f8df16,2019-08-14-21:04:42,2019-08-14-21:15:36,3881.1,strava,0,0
2069580c-0569-11ea-8d63-06fe85f8df16,2019-08-14-16:58:42,2019-08-14-17:09:26,3562,strava,0,0
206aa2ad-0569-11ea-8d65-06fe85f8df16,2019-08-14-00:37:43,2019-08-14-01:05:39,5813.4,strava,0,0
206ad967-0569-11ea-8d66-06fe85f8df16,2019-08-13-21:39:11,2019-08-13-21:44:05,1222.7,strava,0,0
206b1c6e-0569-11ea-8d67-06fe85f8df16,2019-08-13-13:30:29,2019-08-13-13:44:00,3734.6,strava,0,0
206c0e38-0569-11ea-8d69-06fe85f8df16,2019-08-12-21:18:53,2019-08-12-21:30:57,3739.8,strava,0,0
206c5a33-0569-11ea-8d6a-06fe85f8df16,2019-08-12-13:12:37,2019-08-12-13:23:25,3572.6,strava,0,0
206db098-0569-11ea-8d6c-06fe85f8df16,2019-08-09-20:50:47,2019-08-09-21:03:49,3895.1,strava,0,0
206df88e-0569-11ea-8d6d-06fe85f8df16,2019-08-09-17:00:28,2019-08-09-17:11:11,3335.7,strava,0,0
206e9588-0569-11ea-8d6e-06fe85f8df16,2019-08-09-15:19:43,2019-08-09-15:30:08,2911.3,strava,0,0
206ee41d-0569-11ea-8d6f-06fe85f8df16,2019-08-09-12:51:33,2019-08-09-13:02:46,3701.7,strava,0,0
20c40eaf-0569-11ea-8d71-06fe85f8df16,2019-08-08-20:25:01,2019-08-08-20:38:16,4050.6,strava,0,0
20c4628c-0569-11ea-8d72-06fe85f8df16,2019-08-08-13:19:34,2019-08-08-13:30:51,3605.9,strava,0,0
20c59d15-0569-11ea-8d74-06fe85f8df16,2019-08-07-21:29:16,2019-08-07-21:41:52,3876.6,strava,0,0
20c6099e-0569-11ea-8d75-06fe85f8df16,2019-08-07-13:35:05,2019-08-07-13:46:35,3612.5,strava,0,0
20c6d874-0569-11ea-8d77-06fe85f8df16,2019-08-06-20:15:03,2019-08-06-20:28:32,3979,strava,0,0
20c71a97-0569-11ea-8d78-06fe85f8df16,2019-08-06-13:34:09,2019-08-06-13:43:57,3488.9,strava,0,0
20c75739-0569-11ea-8d79-06fe85f8df16,2019-08-05-21:33:25,2019-08-05-21:42:26,2851.2,strava,0,0
20c79ad9-0569-11ea-8d7a-06fe85f8df16,2019-08-05-13:16:58,2019-08-05-13:27:03,3588.5,strava,0,0
20c8d4ca-0569-11ea-8d7d-06fe85f8df16,2019-08-03-13:24:46,2019-08-03-13:45:47,3393.5,strava,0,0
20c93b21-0569-11ea-8d7e-06fe85f8df16,2019-08-02-22:24:57,2019-08-02-22:45:38,4694.3,strava,0,0
20c96ea1-0569-11ea-8d7f-06fe85f8df16,2019-08-02-13:24:03,2019-08-02-13:34:35,3593.6,strava,0,0
20ca47c4-0569-11ea-8d81-06fe85f8df16,2019-08-01-13:28:59,2019-08-01-13:46:55,4940.8,strava,0,0
20ca998f-0569-11ea-8d82-06fe85f8df16,2019-07-31-15:38:48,2019-07-31-15:50:09,3627.9,strava,0,0
20cade59-0569-11ea-8d83-06fe85f8df16,2019-07-31-12:54:12,2019-07-31-13:04:44,3720.5,strava,0,0
20cbafe4-0569-11ea-8d85-06fe85f8df16,2019-07-30-21:22:06,2019-07-30-21:44:07,4369.6,strava,0,0
20cda82a-0569-11ea-8d86-06fe85f8df16,2019-07-30-13:02:48,2019-07-30-13:14:34,3612.7,strava,0,0
20cf9010-0569-11ea-8d8a-06fe85f8df16,2019-07-29-22:02:29,2019-07-29-22:16:11,3736.8,strava,0,0
20d042b4-0569-11ea-8d8b-06fe85f8df16,2019-07-29-13:13:48,2019-07-29-13:25:29,3751.9,strava,0,0
20d13bf9-0569-11ea-8d8d-06fe85f8df16,2019-07-27-20:44:16,2019-07-27-20:53:49,3245.4,strava,0,0
20d2937e-0569-11ea-8d8e-06fe85f8df16,2019-07-27-16:53:26,2019-07-27-17:07:24,3874.7,strava,0,0
ee58b774-b082-11e9-8800-06fe85f8df16,2019-07-27-02:25:21,2019-07-27-02:25:31,47,strava,0,0
20d2f38f-0569-11ea-8d8f-06fe85f8df16,2019-07-26-22:02:58,2019-07-26-22:16:28,2172.2,strava,0,0
2120161e-0569-11ea-8d92-06fe85f8df16,2019-07-26-13:15:03,2019-07-26-13:38:11,5383.4,strava,0,0
2120bbd3-0569-11ea-8d94-06fe85f8df16,2019-07-25-22:02:55,2019-07-25-22:13:25,3631.8,strava,0,0
21210337-0569-11ea-8d95-06fe85f8df16,2019-07-25-13:00:42,2019-07-25-13:15:08,4040.3,strava,0,0
